58463 2015   01   061213000E305300N   46   56  105  10531-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0157 318  61 311  60 316  86------------00000000--------00000000 120----------------  58  81  4010161---- 109---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0158 313  52 312  59 310  67------------00000000--------00000000 120----------------  58  81  4010161---- 109---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0159 307  58 312  59 304  90------------00000000--------00000000 120----------------  58  81  4010161---- 109---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0200 310  63 313  59 317  79------------00000000--------00000000 120----------------  58  81  4010161---- 109---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0201 314  51 313  57 312  67------------00000000--------00000000 120----------------  58  81  4010162---- 108---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0202 313  50 313  58 313  86------------00000000--------00000000 120----------------  58  81  4010162---- 108---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0203 310  57 313  57 308  79------------00000000--------00000000 120----------------  58  81  4010162---- 108---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0204 309  46 313  54 310  61------------00000000--------00000000 119----------------  58  81  3910162---- 108---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0205 320  39 314  53 330  56------------00000000--------00000000 119----------------  59  82  4210162---- 108---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0206 326  38 314  50 321  49------------00000000--------00000000 119----------------  59  82  4210162---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0207 325  46 315  50 329  79------------00000000--------00000000 119----------------  59  82  4210163---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0208 324  49 316  49 318  56------------00000000--------00000000 119----------------  59  82  4210163---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0209 312  42 316  47 306  70------------00000000--------00000000 119----------------  59  82  4210163---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0210 311  49 316  46 315  91------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0211 314  48 316  46 312  62------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0212 313  41 316  45 314  69------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0213 317  39 317  43 320  56------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0214 318  44 318  44 316  68------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 107 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0215 312  49 316  45 307  63------------00000000--------00000000 118----------------  59  82  4110164---- 107---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0216 311  47 315  46 314  60------------00000000--------00000000 118----------------  59  82  4110165---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0217 309  54 313  46 305  87------------00000000--------00000000 117----------------  58  80  3710165---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0218 305  56 311  47 305  68------------00000000--------00000000 117----------------  58  80  3710165---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0219 306  51 311  48 307  70------------00000000--------00000000 117----------------  58  80  3710165---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0220 311  50 312  48 316  74------------00000000--------00000000 117----------------  59  81  4010165---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0221 317  54 312  49 318  73------------00000000--------00000000 117----------------  59  81  4010166---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0222 317  60 312  51 316  91------------00000000--------00000000 116----------------  59  81  3910166---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0223 319  54 313  52 321  70------------00000000--------00000000 116----------------  59  81  3910166---- 106---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0224 322  52 313  53 324  80------------00000000--------00000000 116----------------  59  81  3910166---- 105---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0225 318  50 314  52 313  57------------00000000--------00000000 116----------------  59  81  3910166---- 105---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0226 309  47 313  53 305  81------------00000000--------00000000 116----------------  59  81  3910166---- 105---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0227 315  48 315  51 325  58------------00000000--------00000000 116----------------  59  81  3910166---- 105---- 106 107 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0228 325  39 317  50 324  55------------00000000--------00000000 115----------------  59  80  3810166---- 105---- 106 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0229 316  38 317  49 308  54------------00000000--------00000000 115----------------  59  80  3810166---- 105---- 106 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0230 311  38 317  47 315  45------------00000000--------00000000 115----------------  59  80  3810167---- 105---- 106 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0231 317  39 317  46 319  52------------00000000--------00000000 115----------------  59  80  3810167---- 105---- 106 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0232 324  44 318  44 329  59------------00000000--------00000000 115----------------  60  81  4010167---- 104---- 106 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0233 316  48 317  45 303  67------------00000000--------00000000 115----------------  60  81  4010167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0234 312  52 316  44 321  73------------00000000--------00000000 114----------------  60  81  3910167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0235 320  46 317  44 318  44------------00000000--------00000000 114----------------  60  81  3910167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0236 322  40 319  42 327  60------------00000000--------00000000 114----------------  60  81  3910167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0237 323  44 318  43 319  65------------00000000--------00000000 114----------------  60  81  3910167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0238 314  39 317  42 309  51------------00000000--------00000000 114----------------  60  81  3910167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0239 312  41 318  44 315  82------------00000000--------00000000 114----------------  60  81  3910168---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0240 312  49 317  45 310  62------------00000000--------00000000 113----------------  60  80  3810167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0241 315  42 317  44 321  49------------00000000--------00000000 113----------------  60  80  3810167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0242 327  41 318  44 332  79------------00000000--------00000000 113----------------  61  82  4110167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0243 325  52 319  45 318  84------------00000000--------00000000 113----------------  61  82  4110167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0244 315  52 318  44 313  64------------00000000--------00000000 113----------------  61  82  4110167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0245 313  46 318  45 314  62------------00000000--------00000000 113----------------  61  82  4110167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0246 313  47 316  45 312  66------------00000000--------00000000 113----------------  61  82  4110167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0247 308  48 315  46 303  77------------00000000--------00000000 112----------------  61  81  4010167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0248 306  54 315  48 309  78------------00000000--------00000000 112----------------  61  81  4010167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0249 313  57 315  49 316  84------------00000000--------00000000 112----------------  61  81  4010167---- 104---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0250 315  49 315  48 314  72------------00000000--------00000000 112----------------  61  81  4010167---- 103---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0251 312  39 314  48 311  56------------00000000--------00000000 112----------------  61  81  4010168---- 103---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0252 318  40 313  48 325  60------------00000000--------00000000 112----------------  62  82  4210168---- 103---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0253 325  39 314  46 325  52------------00000000--------00000000 111----------------  62  82  4110168---- 103---- 105 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0254 321  41 315  46 317  64------------00000000--------00000000 111----------------  62  82  4110167---- 103---- 104 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0255 319  46 315  46 322  62------------00000000--------00000000 111----------------  62  82  4110168---- 103---- 104 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0256 323  44 317  45 323  59------------00000000--------00000000 111----------------  62  82  4110168---- 102---- 104 106 106 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0257 325  56 319  47 327 109------------00000000--------00000000 111----------------  62  82  4110168---- 103---- 104 106 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0258 325  62 320  47 322  88------------00000000--------00000000 111----------------  63  83  4310168---- 103---- 104 106 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0259 327  54 322  47 331  74------------00000000--------00000000 111----------------  63  83  4310168---- 103---- 104 106 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0300 328  51 323  47 326  67------------00000000--------00000000 110----------------  63  83  4210168---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0301 321  45 323  48 316  59------------00000000--------00000000 110----------------  63  83  4210168---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0302 323  43 324  48 329  68------------00000000--------00000000 110----------------  64  84  4510168---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0303 329  47 324  49 329  61------------00000000--------00000000 110----------------  64  84  4510168---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0304 325  44 325  49 322  51------------00000000--------00000000 110----------------  64  84  4510168---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0305 325  32 325  47 328  33------------00000000--------00000000 110----------------  64  84  4510169---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0306 328  34 326  47 329  60------------00000000--------00000000 110----------------  64  84  4510169---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0307 326  50 326  46 323  76------------00000000--------00000000 110----------------  64  84  4510170---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0308 327  56 326  46 331  70------------00000000--------00000000 110----------------  65  85  4710170---- 102---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0309 332  52 327  45 333  74------------00000000--------00000000 110----------------  65  85  4710170---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0310 336  49 328  45 340  72------------00000000--------00000000 110----------------  65  85  4710170---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0311 343  47 331  46 345  69------------00000000--------00000000 110----------------  65  85  4710169---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0312 339  48 331  46 333  77------------00000000--------00000000 110----------------  65  85  4710169---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0313 327  46 330  46 321  69------------00000000--------00000000 110----------------  65  85  4710170---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0314 332  48 333  47 343  69------------00000000--------00000000 109----------------  65  85  4610170---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0315 336  56 333  50 330  81------------00000000--------00000000 109----------------  66  86  4810170---- 103---- 104 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0316 332  51 333  50 334  57------------00000000--------00000000 109----------------  66  86  4810170---- 103---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0317 332  43 334  49 330  56------------00000000--------00000000 109----------------  66  86  4810171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0318 326  45 333  48 322  59------------00000000--------00000000 109----------------  66  86  4810171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0319 326  44 333  47 329  57------------00000000--------00000000 109----------------  66  86  4810171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0320 320  38 330  46 310  48------------00000000--------00000000 109----------------  65  85  4610171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0321 312  42 327  46 315  64------------00000000--------00000000 109----------------  65  85  4610171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0322 321  48 326  46 327  72------------00000000--------00000000 108----------------  65  84  4510171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0323 321  52 325  48 315  80------------00000000--------00000000 108----------------  65  84  4510171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0324 315  59 323  48 316  91------------00000000--------00000000 108----------------  66  85  4710171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0325 316  52 321  47 316  69------------00000000--------00000000 108----------------  66  85  4710171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0326 324  45 321  47 333  79------------00000000--------00000000 108----------------  67  87  4910171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0327 334  55 322  49 335  95------------00000000--------00000000 107----------------  67  86  4810171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0328 325  54 321  49 315  68------------00000000--------00000000 107----------------  67  86  4810171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0329 318  43 320  49 321  70------------00000000--------00000000 107----------------  68  87  5010171---- 102---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0330 322  42 322  50 323  58------------00000000--------00000000 107----------------  68  87  5010172---- 101---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0331 323  45 322  49 324  67------------00000000--------00000000 107----------------  68  87  5010172---- 101---- 103 105 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0332 326  43 323  48 329  52------------00000000--------00000000 107----------------  68  87  5010172---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0333 332  41 325  47 334  67------------00000000--------00000000 107----------------  68  87  5010172---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0334 331  40 326  45 327  69------------00000000--------00000000 107----------------  68  87  5010173---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0335 326  47 327  46 326  83------------00000000--------00000000 107----------------  69  89  5310173---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0336 326  73 326  50 327 109------------00000000--------00000000 106----------------  69  88  5210174---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0337 336  67 327  48 345  77------------00000000--------00000000 106----------------  70  89  5410174---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0338 339  46 329  49 333  60------------00000000--------00000000 106----------------  70  89  5410175---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0339 329  48 329  49 325  71------------00000000--------00000000 106----------------  70  89  5410175---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0340 322  42 329  49 318  60------------00000000--------00000000 105----------------  70  89  5310175---- 101---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0341 324  36 329  48 330  50------------00000000--------00000000 105----------------  71  90  5510175---- 100---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0342 327  44 329  49 324  79------------00000000--------00000000 105----------------  71  90  5510175---- 100---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0343 325  60 328  52 326  84------------00000000--------00000000 104----------------  71  89  5410175---- 100---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0344 322  55 327  52 319  70------------00000000--------00000000 104----------------  72  91  5610175---- 100---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0345 325  43 328  51 330  69------------00000000--------00000000 104----------------  72  91  5610175---- 100---- 103 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0346 326  41 327  46 322  54------------00000000--------00000000 103----------------  72  90  5510175---- 100---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0347 323  45 325  46 324  70------------00000000--------00000000 103----------------  73  91  5710175----  99---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0348 326  53 325  47 327  76------------00000000--------00000000 103----------------  73  91  5710175----  99---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0349 326  63 325  50 326  91------------00000000--------00000000 102----------------  73  91  5610175----  99---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0350 332  66 327  52 338  82------------00000000--------00000000 102----------------  73  91  5610175----  99---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0351 328  53 325  53 318  59------------00000000--------00000000 102----------------  74  92  5810175----  99---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0352 317  53 325  54 316  82------------00000000--------00000000 102----------------  74  92  5810175----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0353 319  51 324  51 323  57------------00000000--------00000000 101----------------  74  91  5710175----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0354 324  51 325  53 325  78------------00000000--------00000000 101----------------  74  91  5710175----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0355 323  52 324  53 321  58------------00000000--------00000000 101----------------  74  91  5710175----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0356 322  43 324  53 323  63------------00000000--------00000000 101----------------  74  91  5710175----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0357 322  42 324  52 322  55------------00000000--------00000000 101----------------  74  91  5710176----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0358 320  49 323  53 318  77------------00000000--------00000000 101----------------  74  91  5710176----  98---- 102 104 105 102-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0359 322  60 323  52 325  97------------00000000--------00000000 101----------------  74  91  5710176----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0400 330  60 323  51 335  88------------00000000--------00000000 100----------------  75  92  5810176----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0401 330  50 323  51 325  65------------00000000--------00000000 100----------------  75  92  5810176----  98---- 102 104 105 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0402 319  39 323  48 313  50------------00000000--------00000000 100----------------  75  92  5810176----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0403 316  39 323  48 320  79------------00000000--------00000000 100----------------  75  92  5810176----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0404 326  50 323  48 332  81------------00000000--------00000000 100----------------  75  92  5810175----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0405 328  56 324  49 325  67------------00000000--------00000000 100----------------  75  92  5810175----  97---- 102 104 104 102-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0406 321  52 323  50 317  61------------00000000--------00000000 100----------------  75  92  5810175----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0407 325  48 324  50 334  56------------00000000--------00000000 100----------------  75  92  5810175----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0408 332  46 326  49 330  64------------00000000--------00000000 100----------------  75  92  5810175----  97---- 102 104 104 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0409 327  46 325  48 323  72------------00000000--------00000000 100----------------  75  92  5810176----  97---- 102 104 104 102-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0410 322  48 324  47 320  65------------00000000--------00000000 100----------------  76  93  6010176----  97---- 102 104 104 102-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
0411 323  55 324  49 326  85------------00000000--------00000000 100----------------  76  93  6010176----  97---- 102 103 104 102-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN
